org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getFreeParameters:null#[0.12, 0.11, 0.00, 0.00, 0.04, 0.00, 0.01, 0.00, 0.00, 0.00, 0.20, 0.12, 0.00, 0.00, 0.12, 0.00, 0.12, 0.00, 0.00, 0.14, 0.11, 0.00, 0.04, 0.05, 0.00, 0.00, 0.00, 0.03, 0.03, 0.00, 0.05, 0.03, 0.00, 0.07, 0.02, 0.00, 0.05, 0.00, 0.10, 0.00, 0.00, 0.14, 0.00, 0.01, 0.17, 0.00, 0.09, 0.15, 0.03, 0.12, 0.00, 0.13, 0.00, 0.07, 0.01, 0.11, 0.07, 0.06, 0.00, 0.10, 0.00, 0.00, 0.11, 0.00, 0.11, 0.02, 0.07, 0.00, 0.11, 0.11, 0.07, 0.00, 0.02, 0.10, 0.00, 0.00, 0.00, 0.01, 0.00, 0.04]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getOrder:null#[0.15, 0.12, 0.00, 0.00, 0.06, 0.00, 0.02, 0.00, 0.00, 0.00, 0.27, 0.19, 0.00, 0.00, 0.18, 0.00, 0.17, 0.00, 0.00, 0.20, 0.15, 0.00, 0.04, 0.06, 0.00, 0.00, 0.00, 0.02, 0.07, 0.00, 0.06, 0.04, 0.00, 0.11, 0.04, 0.01, 0.07, 0.00, 0.14, 0.00, 0.00, 0.18, 0.00, 0.02, 0.23, 0.00, 0.12, 0.18, 0.02, 0.16, 0.00, 0.18, 0.00, 0.09, 0.03, 0.16, 0.10, 0.06, 0.00, 0.15, 0.00, 0.00, 0.14, 0.00, 0.14, 0.03, 0.09, 0.00, 0.12, 0.15, 0.10, 0.00, 0.01, 0.14, 0.00, 0.00, 0.00, 0.01, 0.00, 0.05]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:createConstant:double#[0.08, 0.21, 0.12, 0.27, 0.06, 0.00, 0.00, 0.00, 0.09, 0.04, 0.57, 0.19, 0.00, 0.00, 0.30, 0.00, 0.21, 0.21, 0.13, 0.48, 0.00, 0.00, 0.16, 0.25, 0.00, 0.00, 0.00, 0.12, 0.45, 0.00, 0.09, 0.15, 0.47, 0.17, 0.13, 0.40, 0.13, 0.00, 0.13, 0.00, 0.00, 0.66, 0.00, 0.13, 0.38, 0.00, 0.00, 0.03, 0.00, 0.27, 0.00, 0.38, 0.00, 0.18, 0.23, 0.02, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.20, 0.13, 0.31, 0.00, 0.07, 0.37, 0.77, 0.00, 0.27, 0.03, 0.11, 0.00, 0.19, 0.27, 0.09, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getReal:null#[0.33, 0.36, 0.00, 0.03, 0.18, 0.00, 0.02, 0.00, 0.05, 0.03, 0.68, 0.34, 0.00, 0.00, 0.39, 0.00, 0.38, 0.00, 0.00, 0.51, 0.36, 0.00, 0.15, 0.13, 0.00, 0.00, 0.00, 0.03, 0.11, 0.00, 0.15, 0.10, 0.01, 0.20, 0.09, 0.00, 0.15, 0.00, 0.37, 0.00, 0.00, 0.41, 0.00, 0.06, 0.50, 0.00, 0.31, 0.49, 0.11, 0.36, 0.00, 0.41, 0.00, 0.33, 0.05, 0.40, 0.24, 0.12, 0.00, 0.34, 0.00, 0.00, 0.31, 0.00, 0.34, 0.15, 0.22, 0.00, 0.38, 0.39, 0.27, 0.00, 0.05, 0.28, 0.00, 0.00, 0.00, 0.03, 0.00, 0.18]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getValue:null#[0.33, 0.36, 0.00, 0.03, 0.18, 0.00, 0.02, 0.00, 0.05, 0.03, 0.68, 0.34, 0.00, 0.00, 0.39, 0.00, 0.38, 0.00, 0.00, 0.51, 0.36, 0.00, 0.15, 0.13, 0.00, 0.00, 0.00, 0.03, 0.11, 0.00, 0.15, 0.10, 0.01, 0.20, 0.09, 0.00, 0.15, 0.00, 0.37, 0.00, 0.00, 0.41, 0.00, 0.06, 0.50, 0.00, 0.31, 0.49, 0.11, 0.36, 0.00, 0.41, 0.00, 0.33, 0.05, 0.40, 0.24, 0.12, 0.00, 0.34, 0.00, 0.00, 0.31, 0.00, 0.34, 0.15, 0.22, 0.00, 0.38, 0.39, 0.27, 0.00, 0.05, 0.28, 0.00, 0.00, 0.00, 0.03, 0.00, 0.18]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getPartialDerivative:int...#[0.40, 0.46, 0.23, 0.21, 0.00, 0.00, 0.12, 0.00, 0.11, 0.27, 1.26, 0.45, 0.00, 0.00, 0.33, 0.00, 0.54, 0.21, 0.27, 0.88, 0.00, 0.00, 0.11, 0.31, 0.00, 0.00, 0.00, 0.25, 0.56, 0.00, 0.02, 0.32, 0.30, 0.44, 0.25, 0.25, 0.28, 0.00, 0.61, 0.00, 0.00, 0.95, 0.21, 0.28, 0.72, 0.00, 0.16, 0.44, 0.00, 0.26, 0.00, 0.93, 0.00, 0.43, 0.25, 0.18, 0.29, 0.00, 0.00, 0.28, 0.00, 0.00, 0.25, 0.00, 0.45, 0.10, 0.34, 0.00, 0.43, 0.47, 1.02, 0.00, 0.16, 0.16, 0.00, 0.00, 0.00, 0.29, 0.00, 0.10]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:getAllDerivatives:null#[0.44, 0.42, 0.00, 0.00, 0.24, 0.00, 0.04, 0.00, 0.05, 0.00, 0.83, 0.54, 0.00, 0.00, 0.54, 0.00, 0.51, 0.00, 0.00, 0.68, 0.47, 0.00, 0.20, 0.17, 0.00, 0.00, 0.00, 0.03, 0.18, 0.00, 0.17, 0.11, 0.00, 0.30, 0.14, 0.00, 0.20, 0.00, 0.46, 0.00, 0.00, 0.54, 0.00, 0.09, 0.66, 0.00, 0.35, 0.58, 0.09, 0.46, 0.00, 0.58, 0.00, 0.38, 0.07, 0.49, 0.30, 0.17, 0.00, 0.44, 0.00, 0.00, 0.41, 0.00, 0.46, 0.14, 0.29, 0.00, 0.44, 0.52, 0.34, 0.00, 0.06, 0.40, 0.00, 0.00, 0.00, 0.01, 0.00, 0.14]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:add:double#[0.00, 0.00, 1.13, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.16, 1.41, 1.88, 0.00, 0.00, 1.15, 0.00, 2.52, 0.07, 0.00, 0.56, 0.00, 0.00, 0.64, 0.00, 0.80, 0.30, 0.30, 0.00, 0.00, 0.00, 1.86, 0.98, 0.01, 1.42, 0.91, 0.09, 0.95, 1.68, 0.88, 0.00, 0.00, 1.82, 1.11, 0.00, 0.00, 1.40, 0.00, 1.10, 0.00, 0.09, 0.00, 1.35, 0.00, 0.00, 0.28, 0.73, 0.00, 1.89, 0.00, 1.67, 1.15, 0.00, 0.28, 0.00, 0.41, 0.71, 0.00, 0.00, 0.29, 0.73, 1.51, 0.13, 0.99, 0.00, 0.00, 0.58, 0.00, 1.92, 0.07, 0.39]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:add:DerivativeStructure#[0.00, 0.33, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.32, 1.66, 0.00, 0.00, 1.12, 0.00, 2.81, 1.18, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.36, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.66, 0.34, 0.11, 2.04, 0.00, 0.97, 0.00, 0.00, 0.43, 0.00, 0.00, 0.39, 3.47, 0.00, 0.99, 0.00, 0.22, 0.00, 1.57, 0.00, 0.00, 0.00, 1.69, 0.35, 0.00, 0.00, 1.66, 1.68, 0.00, 0.65, 0.99, 0.00, 0.01, 0.00, 0.00, 2.99, 0.00, 2.04, 0.00, 3.10, 0.11, 1.53, 0.00, 0.92, 1.27, 1.39, 0.00]
org.apache.commons.math4.analysis.differentiation:DerivativeStructure:subtract:double#[0.68, 0.91, 0.07, 0.17, 0.37, 0.00, 0.01, 0.00, 0.20, 0.33, 1.66, 0.61, 0.00, 0.00, 0.73, 0.00, 0.81, 0.00, 0.00, 1.14, 0.78, 0.00, 0.29, 0.27, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.48, 0.33, 0.09, 0.45, 0.20, 0.00, 0.30, 0.00, 0.91, 0.00, 0.05, 0.87, 0.00, 0.13, 1.08, 0.00, 0.84, 1.12, 0.34, 0.82, 0.00, 0.83, 0.00, 0.87, 0.17, 0.98, 0.47, 0.22, 0.00, 0.88, 0.06, 0.00, 0.65, 0.00, 0.75, 0.60, 0.42, 0.00, 0.93, 0.89, 0.70, 0.00, 0.09, 0.52, 0.00, 0.00, 0.00, 0.14, 0.00, 0.59]
