0.0007102273, 0, 0, 0, 0, 0, 0, 0, 0
0.0014204545, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0028409091, 0.0035511364, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0042613636, 0.0049715909, 0, 0, 0, 0, 0, 0
0.0056818182, 0.0063920455, 0, 0, 0, 0, 0, 0, 0
0.0071022727, 0.0078125, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0085227273, 0.0092329545, 0.0099431818, 0, 0, 0, 0, 0
0.0106534091, 0, 0, 0, 0, 0, 0, 0, 0
0.0113636364, 0.0120738636, 0.0127840909, 0, 0, 0, 0, 0, 0
0.0113636364, 0.0134943182, 0.0127840909, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0142045455, 0, 0, 0, 0, 0, 0, 0
0.0149147727, 0.015625, 0.0134943182, 0.0163352273, 0, 0, 0, 0, 0
0.0170454545, 0, 0, 0, 0, 0, 0, 0, 0
0.0177556818, 0.0184659091, 0, 0, 0, 0, 0, 0, 0
0.0191761364, 0.0198863636, 0, 0, 0, 0, 0, 0, 0
0.0205965909, 0.0213068182, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0220170455, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0227272727, 0.0234375, 0, 0, 0, 0, 0, 0
0.0241477273, 0.0248579545, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0, 0, 0, 0, 0, 0, 0, 0
0.0255681818, 0.0262784091, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0269886364, 0, 0, 0, 0, 0, 0, 0
0.0276988636, 0.0284090909, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0291193182, 0.0298295455, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0305397727, 0, 0, 0, 0, 0, 0, 0
0.03125, 0.0319602273, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0326704545, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0333806818, 0.0340909091, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0348011364, 0.0355113636, 0.0362215909, 0, 0, 0, 0, 0
0.0021306818, 0.0369318182, 0.0376420455, 0, 0, 0, 0, 0, 0
0.0113636364, 0.0134943182, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0383522727, 0.0298295455, 0, 0, 0, 0, 0, 0
0.0390625, 0.0397727273, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0404829545, 0.0411931818, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0419034091, 0.0426136364, 0.0433238636, 0, 0, 0, 0, 0
0.0440340909, 0, 0, 0, 0, 0, 0, 0, 0
0.0447443182, 0.0305397727, 0, 0, 0, 0, 0, 0, 0
0.0454545455, 0.0461647727, 0, 0, 0, 0, 0, 0, 0
0.046875, 0, 0, 0, 0, 0, 0, 0, 0
0.0475852273, 0, 0, 0, 0, 0, 0, 0, 0
0.0113636364, 0.0482954545, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0, 0, 0, 0, 0, 0, 0, 0
0.0490056818, 0.0497159091, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0504261364, 0.0291193182, 0, 0, 0, 0, 0, 0
0.0511363636, 0, 0, 0, 0, 0, 0, 0, 0
0.0518465909, 0, 0, 0, 0, 0, 0, 0, 0
0.0525568182, 0, 0, 0, 0, 0, 0, 0, 0
0.0490056818, 0.0532670455, 0, 0, 0, 0, 0, 0, 0
0.0539772727, 0.0546875, 0, 0, 0, 0, 0, 0, 0
0.0553977273, 0.0561079545, 0, 0, 0, 0, 0, 0, 0
0.0113636364, 0.0568181818, 0.0575284091, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0582386364, 0, 0, 0, 0, 0, 0, 0
0.0589488636, 0.0596590909, 0, 0, 0, 0, 0, 0, 0
0.0603693182, 0.0610795455, 0, 0, 0, 0, 0, 0, 0
0.0617897727, 0, 0, 0, 0, 0, 0, 0, 0
0.0625, 0, 0, 0, 0, 0, 0, 0, 0
0.0632102273, 0, 0, 0, 0, 0, 0, 0, 0
0.0639204545, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0646306818, 0.0653409091, 0.0660511364, 0, 0, 0, 0, 0
0.0021306818, 0.0134943182, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0, 0, 0, 0, 0, 0, 0, 0
0.0667613636, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0134943182, 0, 0, 0, 0, 0, 0, 0
0.0674715909, 0.0681818182, 0, 0, 0, 0, 0, 0, 0
0.0688920455, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0142045455, 0, 0, 0, 0, 0, 0, 0
0.0696022727, 0.0063920455, 0, 0, 0, 0, 0, 0, 0
0.0589488636, 0.0213068182, 0, 0, 0, 0, 0, 0, 0
0.0149147727, 0.015625, 0.0703125, 0.0163352273, 0, 0, 0, 0, 0
0.0667613636, 0, 0, 0, 0, 0, 0, 0, 0
0.0191761364, 0.0710227273, 0, 0, 0, 0, 0, 0, 0
0.0518465909, 0, 0, 0, 0, 0, 0, 0, 0
0.0717329545, 0.0724431818, 0, 0, 0, 0, 0, 0, 0
0.0731534091, 0, 0, 0, 0, 0, 0, 0, 0
0.0525568182, 0, 0, 0, 0, 0, 0, 0, 0
0.0149147727, 0.015625, 0.0738636364, 0.0163352273, 0, 0, 0, 0, 0
0.0021306818, 0.0745738636, 0, 0, 0, 0, 0, 0, 0
0.0752840909, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0759943182, 0, 0, 0, 0, 0, 0, 0
0.0767045455, 0.0774147727, 0, 0, 0, 0, 0, 0, 0
0.0241477273, 0.0248579545, 0, 0, 0, 0, 0, 0, 0
0.078125, 0, 0, 0, 0, 0, 0, 0, 0
0.0021306818, 0.0788352273, 0, 0, 0, 0, 0, 0, 0
